2026-02-16 18:43:16 | INFO     | coclip:config.py:72 | Settings loaded: device=cuda, compute=int8, format=tiktok, smart_crop=True, diarization=True
2026-02-16 18:43:17 | INFO     | coclip:database.py:22 | Database engine: postgresql+asyncpg@localhost:5433/model_clip (pool=5, overflow=10)
2026-02-16 18:43:17 | DEBUG    | asyncio:proactor_events.py:633 | Using proactor: IocpProactor
2026-02-16 18:43:17 | INFO     | coclip:main.py:13 | 🚀 Engine is starting up...
2026-02-16 18:43:17 | INFO     | coclip:database.py:43 | ✅ Database tables initialized (jobs, clips)
2026-02-16 18:43:19 | INFO     | coclip:transcribe.py:156 | 🔗 YouTube request: https://www.youtube.com/watch?v=twG5Fru2vBw
2026-02-16 18:43:19 | INFO     | coclip:transcribe.py:194 | ✅ [Job 261b8ea1-7b11-4c4d-b216-cc49f826e06e] YouTube job enqueued: https://www.youtube.com/watch?v=twG5Fru2vBw
2026-02-16 18:43:19 | INFO     | arq.worker:worker.py:590 |   0.48s → 542bb696638e495bb6c21076742951d2:process_video_task('261b8ea1-7b11-4c4d-b216-cc49f826e06e', '', 'youtube', 'https://www.youtube.com…)
2026-02-16 18:43:44 | INFO     | coclip:database.py:22 | Database engine: postgresql+asyncpg@localhost:5433/model_clip (pool=5, overflow=10)
2026-02-16 18:43:44 | INFO     | coclip:transcription_worker.py:46 | 📥 [Job 261b8ea1-7b11-4c4d-b216-cc49f826e06e] Downloading YouTube video: https://www.youtube.com/watch?v=twG5Fru2vBw
2026-02-16 18:43:44 | INFO     | coclip:downloader.py:146 | [Job 261b8ea1-7b11-4c4d-b216-cc49f826e06e] Starting YouTube download: https://www.youtube.com/watch?v=twG5Fru2vBw
2026-02-16 18:44:28 | INFO     | coclip:downloader.py:125 |   [Job 261b8ea1-7b11-4c4d-b216-cc49f826e06e] Download finished, merging...
2026-02-16 18:44:29 | INFO     | coclip:downloader.py:125 |   [Job 261b8ea1-7b11-4c4d-b216-cc49f826e06e] Download finished, merging...
2026-02-16 18:44:30 | INFO     | coclip:downloader.py:169 | [Job 261b8ea1-7b11-4c4d-b216-cc49f826e06e] Download complete: 'blind dating indonesia | Cretivox' (932s, 396.4 MB)
2026-02-16 18:44:30 | INFO     | coclip:transcription_worker.py:57 | ✅ [Job 261b8ea1-7b11-4c4d-b216-cc49f826e06e] YouTube download complete: 'blind dating indonesia | Cretivox' (396.4 MB)
2026-02-16 18:44:30 | INFO     | coclip:transcription_worker.py:62 | 🎬 [Job 261b8ea1-7b11-4c4d-b216-cc49f826e06e] Starting LangGraph pipeline: D:\Project-Project\Project-AI\coclip\engine\temp\261b8ea1-7b11-4c4d-b216-cc49f826e06e.mp4
2026-02-16 18:44:30 | INFO     | coclip:transcription_worker.py:64 | 📁 [Job 261b8ea1-7b11-4c4d-b216-cc49f826e06e] Video file: 396.4 MB
2026-02-16 18:44:30 | INFO     | coclip:video_processing_graph.py:43 | 🔧 [Job 261b8ea1-7b11-4c4d-b216-cc49f826e06e] Building LangGraph processing pipeline...
2026-02-16 18:44:30 | INFO     | coclip:video_processing_graph.py:89 | ✅ [Job 261b8ea1-7b11-4c4d-b216-cc49f826e06e] LangGraph pipeline compiled successfully
2026-02-16 18:44:30 | INFO     | coclip:video_processing_graph.py:128 | 🚀 [Job 261b8ea1-7b11-4c4d-b216-cc49f826e06e] Starting LangGraph pipeline execution...
2026-02-16 18:44:30 | INFO     | coclip:transcription_node.py:44 | 🎬 [Job 261b8ea1-7b11-4c4d-b216-cc49f826e06e] Starting Phase 1: Transcription
2026-02-16 18:44:30 | INFO     | coclip:progress_tracker.py:59 | [Job 261b8ea1-7b11-4c4d-b216-cc49f826e06e] Progress: 0% | Status: transcribing | Phase: Phase 1: Transcription
2026-02-16 18:44:30 | INFO     | coclip:transcription_node.py:48 | 📂 [Job 261b8ea1-7b11-4c4d-b216-cc49f826e06e] Loading audio from video...
2026-02-16 18:44:30 | INFO     | coclip:transcriber.py:266 | 🎙️ Loading audio: D:\Project-Project\Project-AI\coclip\engine\temp\261b8ea1-7b11-4c4d-b216-cc49f826e06e.mp4
2026-02-16 18:44:31 | INFO     | coclip:progress_tracker.py:59 | [Job 261b8ea1-7b11-4c4d-b216-cc49f826e06e] Progress: 2% | Phase: Audio loaded
2026-02-16 18:44:31 | INFO     | coclip:transcription_node.py:53 | 🎤 [Job 261b8ea1-7b11-4c4d-b216-cc49f826e06e] Running WhisperX transcription...
2026-02-16 18:44:31 | INFO     | coclip:transcriber.py:116 | 📥 Loading WhisperX Model: deepdml/faster-whisper-large-v3-turbo-ct2 on cuda...
2026-02-16 18:44:33 | INFO     | coclip:transcriber.py:129 |   VRAM: 4.0GB → batch_size=8
2026-02-16 18:44:49 | DEBUG    | speechbrain.utils.checkpoints:checkpoints.py:452 | Registered checkpoint save hook for _speechbrain_save
2026-02-16 18:44:49 | DEBUG    | speechbrain.utils.checkpoints:checkpoints.py:455 | Registered checkpoint load hook for _speechbrain_load
2026-02-16 18:44:49 | DEBUG    | speechbrain.utils.checkpoints:checkpoints.py:452 | Registered checkpoint save hook for save
2026-02-16 18:44:49 | DEBUG    | speechbrain.utils.checkpoints:checkpoints.py:455 | Registered checkpoint load hook for load
2026-02-16 18:44:50 | DEBUG    | speechbrain.utils.checkpoints:checkpoints.py:452 | Registered checkpoint save hook for _save
2026-02-16 18:44:50 | DEBUG    | speechbrain.utils.checkpoints:checkpoints.py:455 | Registered checkpoint load hook for _recover
2026-02-16 18:44:56 | DEBUG    | fsspec.local:local.py:379 | open file: D:/Project-Project/Project-AI/coclip/engine/.venv/Lib/site-packages/whisperx/assets/pytorch_model.bin
2026-02-16 18:44:57 | DEBUG    | fsspec.local:local.py:379 | open file: D:/Project-Project/Project-AI/coclip/engine/.venv/Lib/site-packages/whisperx/assets/pytorch_model.bin
2026-02-16 18:44:57 | INFO     | pytorch_lightning.utilities.migration.utils:utils.py:154 | Lightning automatically upgraded your loaded checkpoint from v1.5.4 to v2.6.1. To apply the upgrade to your files permanently, run `python -m pytorch_lightning.utilities.upgrade_checkpoint D:\Project-Project\Project-AI\coclip\engine\.venv\Lib\site-packages\whisperx\assets\pytorch_model.bin`
2026-02-16 18:44:57 | INFO     | coclip:transcriber.py:137 | ✅ WhisperX model loaded in 25.36s
2026-02-16 18:44:57 | INFO     | coclip:transcriber.py:284 | 📝 Step 1/3: Transcribing audio (batch_size=8)...
2026-02-16 18:45:22 | INFO     | coclip:transcriber.py:292 | ✅ Transcription done in 24.73s. Language: id
2026-02-16 18:45:22 | INFO     | coclip:transcriber.py:156 | 🗑️ Transcription model unloaded
2026-02-16 18:45:22 | INFO     | coclip:progress_tracker.py:59 | [Job 261b8ea1-7b11-4c4d-b216-cc49f826e06e] Progress: 10% | Phase: Transcription complete (lang: id)
2026-02-16 18:45:22 | INFO     | coclip:transcription_node.py:61 | 🎯 [Job 261b8ea1-7b11-4c4d-b216-cc49f826e06e] Aligning for word-level timestamps...
2026-02-16 18:45:22 | INFO     | coclip:transcriber.py:319 | 🎯 Step 2/3: Aligning for word-level timestamps...
2026-02-16 18:45:22 | INFO     | coclip:transcriber.py:204 | 📥 Loading alignment model for language: id
2026-02-16 18:45:22 | INFO     | coclip:transcriber.py:219 | 🇮🇩 Using Indonesian alignment model
2026-02-16 18:45:29 | INFO     | coclip:transcriber.py:225 | ✅ Alignment model loaded in 7.04s
2026-02-16 18:46:11 | INFO     | coclip:transcriber.py:334 | ✅ Alignment done in 49.43s
2026-02-16 18:46:12 | INFO     | coclip:transcriber.py:166 | 🗑️ Alignment model unloaded
2026-02-16 18:46:12 | INFO     | coclip:progress_tracker.py:59 | [Job 261b8ea1-7b11-4c4d-b216-cc49f826e06e] Progress: 18% | Phase: Word alignment complete
2026-02-16 18:46:12 | INFO     | coclip:transcription_node.py:69 | 👥 [Job 261b8ea1-7b11-4c4d-b216-cc49f826e06e] Running speaker diarization...
2026-02-16 18:46:12 | INFO     | coclip:transcriber.py:350 | 👥 Step 3/3: Detecting speakers...
2026-02-16 18:46:12 | INFO     | coclip:transcriber.py:246 | 📥 Loading diarization model...
2026-02-16 18:46:12 | DEBUG    | fsspec.local:local.py:379 | open file: C:/Users/nicho/.cache/torch/pyannote/models--pyannote--segmentation-3.0/snapshots/e66f3d3b9eb0873085418a7b813d3b369bf160bb/pytorch_model.bin
2026-02-16 18:46:13 | DEBUG    | fsspec.local:local.py:379 | open file: C:/Users/nicho/.cache/torch/pyannote/models--pyannote--segmentation-3.0/snapshots/e66f3d3b9eb0873085418a7b813d3b369bf160bb/pytorch_model.bin
2026-02-16 18:46:13 | DEBUG    | fsspec.local:local.py:379 | open file: C:/Users/nicho/.cache/torch/pyannote/models--pyannote--wespeaker-voxceleb-resnet34-LM/snapshots/837717ddb9ff5507820346191109dc79c958d614/pytorch_model.bin
2026-02-16 18:46:13 | DEBUG    | fsspec.local:local.py:379 | open file: C:/Users/nicho/.cache/torch/pyannote/models--pyannote--wespeaker-voxceleb-resnet34-LM/snapshots/837717ddb9ff5507820346191109dc79c958d614/pytorch_model.bin
2026-02-16 18:46:14 | INFO     | coclip:transcriber.py:259 | ✅ Diarization model loaded in 1.98s
2026-02-16 18:47:11 | INFO     | coclip:transcriber.py:365 | ✅ Diarization done in 59.11s. Speakers: {'Unknown', 'SPEAKER_03', 'SPEAKER_02', 'SPEAKER_05', 'SPEAKER_04', 'SPEAKER_01', 'SPEAKER_07', 'SPEAKER_00', 'SPEAKER_06'}
2026-02-16 18:47:11 | INFO     | coclip:transcriber.py:174 | 🗑️ Diarization model unloaded
2026-02-16 18:47:11 | INFO     | coclip:progress_tracker.py:59 | [Job 261b8ea1-7b11-4c4d-b216-cc49f826e06e] Progress: 23% | Phase: Diarization complete
2026-02-16 18:47:11 | INFO     | coclip:transcription_node.py:78 | 📝 [Job 261b8ea1-7b11-4c4d-b216-cc49f826e06e] Formatting transcription result...
2026-02-16 18:47:11 | INFO     | coclip:progress_tracker.py:59 | [Job 261b8ea1-7b11-4c4d-b216-cc49f826e06e] Progress: 25% | Status: analyzing | Phase: Phase 1 complete
2026-02-16 18:47:11 | INFO     | coclip:transcription_node.py:83 | ✅ [Job 261b8ea1-7b11-4c4d-b216-cc49f826e06e] Phase 1 COMPLETE! Language: id, Segments: 322
2026-02-16 18:47:11 | INFO     | coclip:analysis_node.py:65 | 🧠 [Job 261b8ea1-7b11-4c4d-b216-cc49f826e06e] Starting Phase 2: Gemini Content Analysis
2026-02-16 18:47:11 | INFO     | coclip:progress_tracker.py:59 | [Job 261b8ea1-7b11-4c4d-b216-cc49f826e06e] Progress: 25% | Status: analyzing | Phase: Phase 2: Content Analysis
2026-02-16 18:47:11 | INFO     | coclip:analysis_node.py:84 | 📝 [Job 261b8ea1-7b11-4c4d-b216-cc49f826e06e] Preparing transcript for Gemini...
2026-02-16 18:47:11 | INFO     | coclip:progress_tracker.py:59 | [Job 261b8ea1-7b11-4c4d-b216-cc49f826e06e] Progress: 28% | Phase: Transcript prepared
2026-02-16 18:47:11 | INFO     | coclip:analysis_node.py:89 | 🤖 [Job 261b8ea1-7b11-4c4d-b216-cc49f826e06e] Sending transcript to Gemini for analysis...
2026-02-16 18:47:11 | INFO     | coclip:analysis_node.py:30 | Initializing Gemini LLM (gemini-3-flash-preview, temp=0.4)
2026-02-16 18:47:12 | DEBUG    | coclip:analysis_node.py:103 | [Job 261b8ea1-7b11-4c4d-b216-cc49f826e06e] User prompt: Analyze this video transcript and identify the best clips for social media:

**Video Duration:** 930.2 seconds (15.5 minutes)
**Target:** Find 3-5 clips (quality > quantity)
**Transcript:**
[00:08 - 00:14] SPEAKER_00: "Halo, aku Adele."
2026-02-20 21:27:18 | INFO     | coclip:speaker_detector.py:147 |   PyTorch 2.6.0+cu124, CUDA available: True
2026-02-20 21:27:18 | INFO     | coclip:speaker_detector.py:151 |   GPU: NVIDIA GeForce RTX 3050 Laptop GPU, VRAM: 4.0GB
2026-02-20 21:27:19 | INFO     | coclip:speaker_detector.py:170 |   S3FD face detector loaded on cuda
2026-02-20 21:27:19 | INFO     | coclip:speaker_detector.py:133 | Face detector loaded
2026-02-20 21:27:19 | INFO     | coclip:speaker_detector.py:599 | Starting face detection: 4 clips, video=1920x1080, detection_width=640px, diarization=enabled
2026-02-20 21:27:19 | INFO     | coclip:speaker_detector.py:624 |   Clip 1/4: 40.0s (205.0-245.0), 134 samples
2026-02-20 21:27:19 | INFO     | coclip:speaker_detector.py:631 |     Extracting 134 frames via FFmpeg...
2026-02-20 21:27:23 | INFO     | coclip:speaker_detector.py:636 |     Extracted 134/134 frames in 4.4s
2026-02-20 21:27:24 | DEBUG    | coclip:speaker_detector.py:661 |     Detect 1/134 (785ms, faces=0)
2026-02-20 21:27:27 | DEBUG    | coclip:speaker_detector.py:661 |     Detect 11/134 (269ms, faces=1)
2026-02-20 21:27:30 | DEBUG    | coclip:speaker_detector.py:661 |     Detect 21/134 (179ms, faces=1)
2026-02-20 21:27:31 | DEBUG    | coclip:speaker_detector.py:661 |     Detect 31/134 (146ms, faces=1)
2026-02-20 21:27:33 | DEBUG    | coclip:speaker_detector.py:661 |     Detect 41/134 (118ms, faces=1)
2026-02-20 21:27:35 | DEBUG    | coclip:speaker_detector.py:661 |     Detect 51/134 (141ms, faces=1)
2026-02-20 21:27:38 | DEBUG    | coclip:speaker_detector.py:661 |     Detect 61/134 (253ms, faces=1)
2026-02-20 21:27:39 | DEBUG    | coclip:speaker_detector.py:661 |     Detect 71/134 (153ms, faces=1)
2026-02-20 21:27:42 | DEBUG    | coclip:speaker_detector.py:661 |     Detect 81/134 (195ms, faces=1)
2026-02-20 21:27:43 | DEBUG    | coclip:speaker_detector.py:661 |     Detect 91/134 (190ms, faces=1)
2026-02-20 21:27:45 | DEBUG    | coclip:speaker_detector.py:661 |     Detect 101/134 (270ms, faces=1)
2026-02-20 21:27:48 | DEBUG    | coclip:speaker_detector.py:661 |     Detect 111/134 (237ms, faces=1)
2026-02-20 21:27:51 | DEBUG    | coclip:speaker_detector.py:661 |     Detect 121/134 (277ms, faces=1)
2026-02-20 21:27:54 | DEBUG    | coclip:speaker_detector.py:661 |     Detect 131/134 (224ms, faces=1)
2026-02-20 21:27:54 | DEBUG    | coclip:speaker_detector.py:661 |     Detect 134/134 (267ms, faces=1)
2026-02-20 21:27:54 | INFO     | coclip:speaker_detector.py:452 |     👥 Speaker→position map (direct): SPEAKER_03=x873 (44 samples), SPEAKER_05=x975 (35 samples), SPEAKER_07=x924 (17 samples)
2026-02-20 21:27:54 | INFO     | coclip:speaker_detector.py:735 |   Clip 1/4 done in 35.5s (extract=4.4s, detect=31.1s): face_found=117, face_miss=17, frame_fail=0, s3fd_errors=0
2026-02-20 21:27:54 | INFO     | coclip:speaker_detector.py:776 |   Clip 1: 134 keyframes, primary crop_x=639, mode=speaker-aware, speakers_in_clip={'SPEAKER_03', 'SPEAKER_07', 'SPEAKER_05'}
2026-02-20 21:27:54 | INFO     | coclip:speaker_detector.py:624 |   Clip 2/4: 43.0s (303.0-346.0), 144 samples
2026-02-20 21:27:54 | INFO     | coclip:speaker_detector.py:631 |     Extracting 144 frames via FFmpeg...
2026-02-20 21:27:59 | INFO     | coclip:speaker_detector.py:636 |     Extracted 144/144 frames in 4.5s
2026-02-20 21:27:59 | DEBUG    | coclip:speaker_detector.py:661 |     Detect 1/144 (452ms, faces=1)
2026-02-20 21:28:01 | DEBUG    | coclip:speaker_detector.py:661 |     Detect 11/144 (265ms, faces=1)
2026-02-20 21:28:03 | DEBUG    | coclip:speaker_detector.py:661 |     Detect 21/144 (183ms, faces=1)
2026-02-20 21:28:05 | DEBUG    | coclip:speaker_detector.py:661 |     Detect 31/144 (145ms, faces=1)
2026-02-20 21:28:06 | DEBUG    | coclip:speaker_detector.py:661 |     Detect 41/144 (221ms, faces=1)
2026-02-20 21:28:08 | DEBUG    | coclip:speaker_detector.py:661 |     Detect 51/144 (218ms, faces=1)
2026-02-20 21:28:10 | DEBUG    | coclip:speaker_detector.py:661 |     Detect 61/144 (139ms, faces=1)
2026-02-20 21:28:11 | DEBUG    | coclip:speaker_detector.py:661 |     Detect 71/144 (125ms, faces=1)
2026-02-20 21:28:13 | DEBUG    | coclip:speaker_detector.py:661 |     Detect 81/144 (148ms, faces=1)
2026-02-20 21:28:14 | DEBUG    | coclip:speaker_detector.py:661 |     Detect 91/144 (122ms, faces=1)
2026-02-20 21:28:16 | DEBUG    | coclip:speaker_detector.py:661 |     Detect 101/144 (119ms, faces=1)
2026-02-20 21:28:17 | DEBUG    | coclip:speaker_detector.py:661 |     Detect 111/144 (134ms, faces=1)
2026-02-20 21:28:18 | DEBUG    | coclip:speaker_detector.py:661 |     Detect 121/144 (131ms, faces=1)
2026-02-20 21:28:20 | DEBUG    | coclip:speaker_detector.py:661 |     Detect 131/144 (122ms, faces=1)
2026-02-20 21:28:21 | DEBUG    | coclip:speaker_detector.py:661 |     Detect 141/144 (189ms, faces=1)
2026-02-20 21:28:22 | DEBUG    | coclip:speaker_detector.py:661 |     Detect 144/144 (100ms, faces=1)
2026-02-20 21:28:22 | INFO     | coclip:speaker_detector.py:481 |     👥 No multi-face frames found, falling back to largest face
2026-02-20 21:28:22 | INFO     | coclip:speaker_detector.py:735 |   Clip 2/4 done in 27.4s (extract=4.5s, detect=22.9s): face_found=143, face_miss=1, frame_fail=0, s3fd_errors=0
2026-02-20 21:28:22 | INFO     | coclip:speaker_detector.py:776 |   Clip 2: 144 keyframes, primary crop_x=520, mode=largest-face, speakers_in_clip={'SPEAKER_03', 'SPEAKER_04'}
2026-02-20 21:28:22 | INFO     | coclip:speaker_detector.py:624 |   Clip 3/4: 160.0s (645.0-805.0), 534 samples
2026-02-20 21:28:22 | INFO     | coclip:speaker_detector.py:631 |     Extracting 534 frames via FFmpeg...
2026-02-20 21:28:37 | INFO     | coclip:speaker_detector.py:636 |     Extracted 534/534 frames in 15.6s
2026-02-20 21:28:38 | DEBUG    | coclip:speaker_detector.py:661 |     Detect 1/534 (246ms, faces=3)
2026-02-20 21:28:39 | DEBUG    | coclip:speaker_detector.py:661 |     Detect 11/534 (112ms, faces=1)
2026-02-20 21:28:40 | DEBUG    | coclip:speaker_detector.py:661 |     Detect 21/534 (98ms, faces=1)
2026-02-20 21:28:41 | DEBUG    | coclip:speaker_detector.py:661 |     Detect 31/534 (133ms, faces=1)
2026-02-20 21:28:43 | DEBUG    | coclip:speaker_detector.py:661 |     Detect 41/534 (124ms, faces=1)
2026-02-20 21:28:44 | DEBUG    | coclip:speaker_detector.py:661 |     Detect 51/534 (268ms, faces=3)
2026-02-20 21:28:46 | DEBUG    | coclip:speaker_detector.py:661 |     Detect 61/534 (163ms, faces=5)
2026-02-20 21:28:48 | DEBUG    | coclip:speaker_detector.py:661 |     Detect 71/534 (182ms, faces=5)
2026-02-20 21:28:49 | DEBUG    | coclip:speaker_detector.py:661 |     Detect 81/534 (64ms, faces=1)
2026-02-20 21:28:50 | DEBUG    | coclip:speaker_detector.py:661 |     Detect 91/534 (114ms, faces=1)
2026-02-20 21:28:52 | DEBUG    | coclip:speaker_detector.py:661 |     Detect 101/534 (278ms, faces=1)
2026-02-20 21:28:54 | DEBUG    | coclip:speaker_detector.py:661 |     Detect 111/534 (167ms, faces=1)
2026-02-20 21:28:57 | DEBUG    | coclip:speaker_detector.py:661 |     Detect 121/534 (328ms, faces=0)
2026-02-20 21:29:00 | DEBUG    | coclip:speaker_detector.py:661 |     Detect 131/534 (150ms, faces=1)
2026-02-20 21:29:01 | DEBUG    | coclip:speaker_detector.py:661 |     Detect 141/534 (130ms, faces=1)
2026-02-20 21:29:04 | DEBUG    | coclip:speaker_detector.py:661 |     Detect 151/534 (376ms, faces=1)
2026-02-20 21:29:06 | DEBUG    | coclip:speaker_detector.py:661 |     Detect 161/534 (164ms, faces=1)
2026-02-20 21:29:08 | DEBUG    | coclip:speaker_detector.py:661 |     Detect 171/534 (225ms, faces=1)
2026-02-20 21:29:10 | DEBUG    | coclip:speaker_detector.py:661 |     Detect 181/534 (217ms, faces=1)
2026-02-20 21:29:12 | DEBUG    | coclip:speaker_detector.py:661 |     Detect 191/534 (107ms, faces=1)
2026-02-20 21:29:13 | DEBUG    | coclip:speaker_detector.py:661 |     Detect 201/534 (178ms, faces=1)
2026-02-20 21:29:15 | DEBUG    | coclip:speaker_detector.py:661 |     Detect 211/534 (223ms, faces=1)
2026-02-20 21:29:17 | DEBUG    | coclip:speaker_detector.py:661 |     Detect 221/534 (145ms, faces=1)
2026-02-20 21:29:19 | DEBUG    | coclip:speaker_detector.py:661 |     Detect 231/534 (412ms, faces=1)
2026-02-20 21:29:21 | DEBUG    | coclip:speaker_detector.py:661 |     Detect 241/534 (112ms, faces=1)
2026-02-20 21:29:22 | DEBUG    | coclip:speaker_detector.py:661 |     Detect 251/534 (120ms, faces=1)
2026-02-20 21:29:24 | DEBUG    | coclip:speaker_detector.py:661 |     Detect 261/534 (171ms, faces=1)
2026-02-20 21:29:26 | DEBUG    | coclip:speaker_detector.py:661 |     Detect 271/534 (146ms, faces=1)
2026-02-20 21:29:28 | DEBUG    | coclip:speaker_detector.py:661 |     Detect 281/534 (309ms, faces=1)
2026-02-20 21:29:31 | DEBUG    | coclip:speaker_detector.py:661 |     Detect 291/534 (363ms, faces=1)
2026-02-20 21:29:33 | DEBUG    | coclip:speaker_detector.py:661 |     Detect 301/534 (137ms, faces=1)
2026-02-20 21:29:35 | DEBUG    | coclip:speaker_detector.py:661 |     Detect 311/534 (174ms, faces=0)
2026-02-20 21:29:38 | DEBUG    | coclip:speaker_detector.py:661 |     Detect 321/534 (506ms, faces=1)
2026-02-20 21:29:40 | DEBUG    | coclip:speaker_detector.py:661 |     Detect 331/534 (229ms, faces=1)
2026-02-20 21:29:43 | DEBUG    | coclip:speaker_detector.py:661 |     Detect 341/534 (282ms, faces=1)
2026-02-20 21:29:47 | DEBUG    | coclip:speaker_detector.py:661 |     Detect 351/534 (681ms, faces=1)
2026-02-20 21:29:48 | DEBUG    | coclip:speaker_detector.py:661 |     Detect 361/534 (109ms, faces=1)
2026-02-20 21:29:50 | DEBUG    | coclip:speaker_detector.py:661 |     Detect 371/534 (268ms, faces=1)
2026-02-20 21:29:53 | DEBUG    | coclip:speaker_detector.py:661 |     Detect 381/534 (382ms, faces=1)
2026-02-20 21:29:55 | DEBUG    | coclip:speaker_detector.py:661 |     Detect 391/534 (180ms, faces=1)
2026-02-20 21:29:58 | DEBUG    | coclip:speaker_detector.py:661 |     Detect 401/534 (121ms, faces=2)
2026-02-20 21:29:59 | DEBUG    | coclip:speaker_detector.py:661 |     Detect 411/534 (170ms, faces=1)
2026-02-20 21:30:01 | DEBUG    | coclip:speaker_detector.py:661 |     Detect 421/534 (313ms, faces=1)
2026-02-20 21:30:03 | DEBUG    | coclip:speaker_detector.py:661 |     Detect 431/534 (150ms, faces=1)
2026-02-20 21:30:05 | DEBUG    | coclip:speaker_detector.py:661 |     Detect 441/534 (125ms, faces=12)
2026-02-20 21:30:06 | DEBUG    | coclip:speaker_detector.py:661 |     Detect 451/534 (129ms, faces=12)
2026-02-20 21:30:07 | DEBUG    | coclip:speaker_detector.py:661 |     Detect 461/534 (120ms, faces=3)
2026-02-20 21:30:09 | DEBUG    | coclip:speaker_detector.py:661 |     Detect 471/534 (240ms, faces=1)
2026-02-20 21:30:11 | DEBUG    | coclip:speaker_detector.py:661 |     Detect 481/534 (228ms, faces=1)
2026-02-20 21:30:13 | DEBUG    | coclip:speaker_detector.py:661 |     Detect 491/534 (121ms, faces=1)
2026-02-20 21:30:14 | DEBUG    | coclip:speaker_detector.py:661 |     Detect 501/534 (178ms, faces=1)
2026-02-20 21:30:16 | DEBUG    | coclip:speaker_detector.py:661 |     Detect 511/534 (358ms, faces=1)
2026-02-20 21:30:18 | DEBUG    | coclip:speaker_detector.py:661 |     Detect 521/534 (120ms, faces=1)
2026-02-20 21:30:20 | DEBUG    | coclip:speaker_detector.py:661 |     Detect 531/534 (289ms, faces=1)
2026-02-20 21:30:21 | DEBUG    | coclip:speaker_detector.py:661 |     Detect 534/534 (105ms, faces=1)
2026-02-20 21:30:21 | INFO     | coclip:speaker_detector.py:452 |     👥 Speaker→position map (direct): SPEAKER_06=x925 (79 samples), SPEAKER_04=x837 (164 samples), SPEAKER_02=x677 (2 samples), SPEAKER_05=x867 (49 samples), SPEAKER_03=x844 (123 samples)
2026-02-20 21:30:21 | DEBUG    | coclip:speaker_detector.py:722 |     Frame 0: speaker:SPEAKER_03 (x=935) instead of largest (x=327)
2026-02-20 21:30:21 | DEBUG    | coclip:speaker_detector.py:722 |     Frame 440: speaker:SPEAKER_03 (x=718) instead of largest (x=207)
2026-02-20 21:30:21 | DEBUG    | coclip:speaker_detector.py:722 |     Frame 450: speaker:SPEAKER_03 (x=718) instead of largest (x=218)
2026-02-20 21:30:21 | DEBUG    | coclip:speaker_detector.py:722 |     Frame 460: speaker:SPEAKER_03 (x=769) instead of largest (x=1730)
2026-02-20 21:30:21 | INFO     | coclip:speaker_detector.py:735 |   Clip 3/4 done in 119.3s (extract=15.6s, detect=103.7s): face_found=512, face_miss=22, frame_fail=0, s3fd_errors=0
2026-02-20 21:30:21 | INFO     | coclip:speaker_detector.py:776 |   Clip 3: 534 keyframes, primary crop_x=591, mode=speaker-aware, speakers_in_clip={'SPEAKER_06', 'SPEAKER_02', 'SPEAKER_05', 'SPEAKER_03', 'SPEAKER_04'}
2026-02-20 21:30:21 | INFO     | coclip:speaker_detector.py:624 |   Clip 4/4: 40.0s (940.0-980.0), 134 samples
2026-02-20 21:30:21 | INFO     | coclip:speaker_detector.py:631 |     Extracting 134 frames via FFmpeg...
2026-02-20 21:30:26 | INFO     | coclip:speaker_detector.py:636 |     Extracted 134/134 frames in 5.3s
2026-02-20 21:30:27 | DEBUG    | coclip:speaker_detector.py:661 |     Detect 1/134 (484ms, faces=1)
2026-02-20 21:30:28 | DEBUG    | coclip:speaker_detector.py:661 |     Detect 11/134 (191ms, faces=1)
2026-02-20 21:30:30 | DEBUG    | coclip:speaker_detector.py:661 |     Detect 21/134 (88ms, faces=1)
2026-02-20 21:30:31 | DEBUG    | coclip:speaker_detector.py:661 |     Detect 31/134 (92ms, faces=1)
2026-02-20 21:30:32 | DEBUG    | coclip:speaker_detector.py:661 |     Detect 41/134 (89ms, faces=1)
2026-02-20 21:30:33 | DEBUG    | coclip:speaker_detector.py:661 |     Detect 51/134 (91ms, faces=1)
2026-02-20 21:30:35 | DEBUG    | coclip:speaker_detector.py:661 |     Detect 61/134 (195ms, faces=1)
2026-02-20 21:30:36 | DEBUG    | coclip:speaker_detector.py:661 |     Detect 71/134 (215ms, faces=1)
2026-02-20 21:30:38 | DEBUG    | coclip:speaker_detector.py:661 |     Detect 81/134 (144ms, faces=1)
2026-02-20 21:30:40 | DEBUG    | coclip:speaker_detector.py:661 |     Detect 91/134 (121ms, faces=1)
2026-02-20 21:30:41 | DEBUG    | coclip:speaker_detector.py:661 |     Detect 101/134 (210ms, faces=1)
2026-02-20 21:30:43 | DEBUG    | coclip:speaker_detector.py:661 |     Detect 111/134 (113ms, faces=1)
2026-02-20 21:30:44 | DEBUG    | coclip:speaker_detector.py:661 |     Detect 121/134 (136ms, faces=2)
2026-02-20 21:30:45 | DEBUG    | coclip:speaker_detector.py:661 |     Detect 131/134 (133ms, faces=2)
2026-02-20 21:30:46 | DEBUG    | coclip:speaker_detector.py:661 |     Detect 134/134 (151ms, faces=2)
2026-02-20 21:30:46 | INFO     | coclip:speaker_detector.py:452 |     👥 Speaker→position map (direct): SPEAKER_03=x912 (27 samples), SPEAKER_04=x838 (26 samples), SPEAKER_06=x1089 (5 samples), SPEAKER_02=x715 (52 samples)
